passport.qq.com               	112.90.8.102
uni.qq.com                    	58.250.9.22
mail.qq.com                   	14.18.245.237
h6.qq.com                     	0.0.0.1
astro.qq.com                  	125.39.52.26
member.qq.com                 	58.251.61.199
ff.qq.com                     	123.125.110.18,123.125.110.16,123.125.9.14,123.125.9.13,123.125.110.17,123.125.9.15,123.125.110.27,123.125.9.12
shop.qq.com                   	42.81.85.191,42.81.85.253
open.qq.com                   	163.177.68.177
ar.qq.com                     	125.39.133.26
dd.qq.com                     	0.0.0.1
domain.qq.com                 	0.0.0.1
tr.qq.com                     	0.0.0.1
api.qq.com                    	220.194.95.156
ads.qq.com                    	220.249.243.181
book.qq.com                   	101.226.103.89
fj.qq.com                     	125.39.52.26
dns.qq.com                    	119.29.29.229
sps.qq.com                    	0.0.0.1
download.qq.com               	125.39.247.166,125.39.247.177
victor.qq.com                 	140.207.127.66
le.qq.com                     	0.0.0.1
cloudphone.qq.com             	0.0.0.1
me.qq.com                     	125.39.133.126
des.qq.com                    	134.175.75.114
6.qq.com                      	0.0.0.1
2012.qq.com                   	125.39.52.26
adv.qq.com                    	0.0.0.1
signup.qq.com                 	163.177.56.115
poker.qq.com                  	123.125.9.14,123.125.9.13,123.125.110.17,123.125.9.15,123.125.110.27,123.125.9.12,123.125.110.18,123.125.110.16
img1.qq.com                   	123.125.110.16,123.125.110.17,123.125.9.15,123.125.110.27,123.125.9.12,123.125.110.18,123.125.9.13,123.125.9.14
news.qq.com                   	123.151.137.18
server.qq.com                 	0.0.0.1
ford.qq.com                   	0.0.0.1
ipod.qq.com                   	0.0.0.1
tap.qq.com                    	0.0.0.1
rpc.qq.com                    	0.0.0.1
gu.qq.com                     	58.251.81.29
ja.qq.com                     	0.0.0.1
pro.qq.com                    	0.0.0.1
pc.qq.com                     	123.126.122.29,111.161.111.119
community.qq.com              	0.0.0.1
ro.qq.com                     	123.125.9.12,123.125.110.18,123.125.110.16,123.125.9.14,123.125.9.13,123.125.110.17,123.125.9.15,123.125.110.27
uu.qq.com                     	0.0.0.1
penguin.qq.com                	125.39.83.115
just.qq.com                   	175.155.120.111
excel.qq.com                  	0.0.0.1
hsbc.qq.com                   	0.0.0.1
tcc.qq.com                    	125.39.213.73
visa.qq.com                   	0.0.0.1
ts1.qq.com                    	58.251.121.55
west.qq.com                   	0.0.0.1
research.qq.com               	0.0.0.1
gd.qq.com                     	125.39.52.26
aq.qq.com                     	163.177.71.203
file.qq.com                   	123.126.122.29,111.161.111.119
pics.qq.com                   	111.161.64.48,111.161.64.40
developers.qq.com             	0.0.0.1
proxy.qq.com                  	111.161.64.48,111.161.64.40
dc.qq.com                     	61.129.7.123
gy.qq.com                     	123.151.137.18
gh.qq.com                     	0.0.0.1
hk.qq.com                     	203.205.140.29,203.205.140.114
read.qq.com                   	140.207.62.101
japan.qq.com                  	0.0.0.1
designer.qq.com               	163.177.71.142,223.167.104.44
ke.qq.com                     	220.249.244.121
cz.qq.com                     	0.0.0.1
bug.qq.com                    	61.151.168.204
nj.qq.com                     	123.151.148.111
ph.qq.com                     	58.247.205.183
pw.qq.com                     	0.0.0.1
ng.qq.com                     	0.0.0.1
lt.qq.com                     	123.125.9.15,123.125.110.27,123.125.9.12,123.125.110.18,123.125.110.16,123.125.9.14,123.125.9.13,123.125.110.17
qmail.qq.com                  	58.251.139.211,58.251.61.186,163.177.89.191
apps.qq.com                   	125.39.133.126
tk.qq.com                     	0.0.0.1
tw.qq.com                     	103.7.28.160
se.qq.com                     	163.177.73.107
ut.qq.com                     	0.0.0.1
wan.qq.com                    	106.117.248.167,106.117.248.169,103.18.209.117
sr.qq.com                     	0.0.0.1
xi.qq.com                     	0.0.0.1
focus.qq.com                  	0.0.0.1
public.qq.com                 	0.0.0.1
pop.qq.com                    	59.37.97.57,219.133.60.187
connect.qq.com                	140.207.179.161
sx.qq.com                     	0.0.0.1
mn.qq.com                     	123.125.9.12,123.125.110.18,123.125.110.16,123.125.9.14,123.125.9.13,123.125.110.17,123.125.9.15,123.125.110.27
hao.qq.com                    	123.126.122.50,111.206.25.157
jd.qq.com                     	0.0.0.1
china.qq.com                  	125.39.52.26
vod.qq.com                    	0.0.0.1
jw.qq.com                     	0.0.0.1
iphone.qq.com                 	123.126.122.29,111.161.111.119
mx3.qq.com                    	157.255.174.110
dy.qq.com                     	111.161.64.40,111.161.64.48
report.qq.com                 	111.161.64.48,111.161.64.40
cq.qq.com                     	125.39.52.26
sq.qq.com                     	0.0.0.1
wp.qq.com                     	58.251.100.24
keys.qq.com                   	58.250.136.111
act.qq.com                    	111.230.207.246
learning.qq.com               	125.39.52.26
ys.qq.com                     	0.0.0.1
ipv6.qq.com                   	0.0.0.1
join.qq.com                   	58.251.139.212
zj.qq.com                     	125.39.52.26
ebook.qq.com                  	140.207.62.101
aa.qq.com                     	123.125.9.13,123.125.110.17,123.125.9.15,123.125.110.27,123.125.9.12,123.125.110.18,123.125.110.16,123.125.9.14
bak.qq.com                    	58.247.205.183
dw.qq.com                     	123.151.72.31
form.qq.com                   	0.0.0.1
sos.qq.com                    	0.0.0.1
insight.qq.com                	0.0.0.1
trade.qq.com                  	0.0.0.1
jy.qq.com                     	58.247.205.183
plus.qq.com                   	111.161.111.119,123.126.122.29
mx4.qq.com                    	0.0.0.1
horizon.qq.com                	163.177.71.142,223.167.104.44
xs.qq.com                     	0.0.0.1
xl.qq.com                     	103.18.209.117,106.117.248.169,106.117.248.167
style.qq.com                  	42.81.85.191,42.81.85.253
tmp.qq.com                    	123.151.137.23
ios.qq.com                    	220.194.95.156
qr.qq.com                     	0.0.0.1
oc.qq.com                     	0.0.0.1
college.qq.com                	0.0.0.1
jh.qq.com                     	0.0.0.1
on.qq.com                     	0.0.0.1
dsp.qq.com                    	0.0.0.1
xian.qq.com                   	125.39.52.26
teach.qq.com                  	0.0.0.1
wall.qq.com                   	0.0.0.1
mf.qq.com                     	123.125.110.18,123.125.110.16,123.125.9.14,123.125.9.13,123.125.110.17,123.125.9.15,123.125.110.27,123.125.9.12
stars.qq.com                  	111.161.64.48,111.161.64.40
os.qq.com                     	220.194.95.156
spark.qq.com                  	0.0.0.1
scan.qq.com                   	58.247.205.183
oasis.qq.com                  	0.0.0.1
notebook.qq.com               	111.161.64.40,111.161.64.48
coop.qq.com                   	125.39.133.40
tcs.qq.com                    	223.167.154.100
ttt.qq.com                    	0.0.0.1
moa.qq.com                    	0.0.0.1
yj.qq.com                     	58.247.205.183
camera.qq.com                 	0.0.0.1
100.qq.com                    	0.0.0.1
trust.qq.com                  	0.0.0.1
pac.qq.com                    	14.17.43.248
if.qq.com                     	123.125.110.27,123.125.9.12,123.125.110.18,123.125.110.16,123.125.9.14,123.125.9.13,123.125.110.17,123.125.9.15
yh.qq.com                     	0.0.0.1
nba.qq.com                    	125.39.247.166,125.39.247.177
pim.qq.com                    	111.161.64.30,111.161.64.31
trans.qq.com                  	123.125.9.12,123.125.110.18,123.125.110.16,123.125.9.14,123.125.9.13,123.125.110.17,123.125.9.15,123.125.110.27
ym.qq.com                     	111.206.15.66
m4.qq.com                     	111.161.64.31,111.161.64.30
zl.qq.com                     	123.125.110.18,123.125.110.16,123.125.9.14,123.125.9.13,123.125.110.17,123.125.9.15,123.125.110.27,123.125.9.12
soccer.qq.com                 	125.39.52.26
topic.qq.com                  	140.207.62.101
rap.qq.com                    	0.0.0.1
esc.qq.com                    	172.23.135.6
qm.qq.com                     	58.250.137.30
story.qq.com                  	58.247.214.46
ol.qq.com                     	0.0.0.1
urban.qq.com                  	163.177.71.224
1111.qq.com                   	0.0.0.1
21.qq.com                     	0.0.0.1
qx.qq.com                     	0.0.0.1
fw.qq.com                     	123.151.79.150
y.qq.com                      	42.81.85.217
ms.qq.com                     	123.126.122.29,111.161.111.119
legal.qq.com                  	0.0.0.1
rs.qq.com                     	0.0.0.1
ml.qq.com                     	0.0.0.1
ask.qq.com                    	0.0.0.1
preview.qq.com                	0.0.0.1
campus.qq.com                 	123.151.137.18
yc.qq.com                     	101.226.103.89
real.qq.com                   	0.0.0.1
mini.qq.com                   	123.151.137.18
sss.qq.com                    	0.0.0.1
tea.qq.com                    	163.177.92.68
mil.qq.com                    	123.151.137.18
zq.qq.com                     	0.0.0.1
